userid,catid,rating
122322,11880,1
11838078,7887,13
1051330,3309,1
13189602,2044,20
16792203,10641,1
21286874,10746,20
14591593,10746,4
7410603,915,16
5690342,3238,20
21176265,18265,10
15901585,8144,2
8177884,12370,1
14690610,11881,20
3294353,16357,1
2550951,17489,2
1406157,3238,7
17741221,12222,1
15791883,2331,10
4412184,12675,6
13101235,5634,2
3869885,9750,2
15510062,11021,2
17744228,18265,29
10333542,4,2
20636849,18265,7
19578950,9787,5
15192384,13103,9
16004282,3131,8
22553933,8112,1
4465653,19245,2
16546259,4892,5
2761875,12487,1
3647265,8510,2
12509596,431,2
6292526,18120,2
6742344,11039,8
11005563,12000,1
16189152,12519,7
19457284,9329,16
13313936,11039,22
18756563,8303,2
11568265,105,6
20123593,9750,40
1621391,12241,1
21861962,197,16
12967632,7990,1
19149895,10137,3
9759252,6858,6
10662588,6552,1
13530551,12081,2
5913024,12372,1
10870675,11371,1
21298084,18265,4
19357512,6858,8
22916724,7814,1
16459053,12370,1
1316629,3309,17
19896101,197,13
8804365,4235,3
18206536,10286,1
3936355,18853,12
9078633,8144,2
1984089,3651,14
17194218,4628,1
8449036,10594,2
1300907,10520,2
435905,16957,2
5209427,6347,1
6123355,12899,1
2209819,17943,5
274873,9329,4
10551675,2844,2
21984000,11206,1
7431481,18154,37
20472930,18265,2
16426989,12370,1
10105547,3190,1
18626521,19040,2
22137507,5782,23
13807000,8144,6
12292701,11881,22
20931808,17378,1
11948528,7378,1
11614161,19089,4
4862093,7909,8
22571905,1233,2
20854790,19085,8
20830007,11772,1
12720004,10746,18
14043618,17020,4
10783959,7250,7
2439652,18265,1
23026544,12976,2
20037506,9329,4
22583812,8144,2
1426829,17568,1
16195656,19625,1
43736,8508,1
5143408,1379,1
19239286,11933,1
21286777,12899,5
5572869,11036,6
21861045,4628,1
11600838,19466,2
6640388,10746,12
16778539,18265,11
22611808,10447,4
8360464,6185,8
12725116,915,1
6015580,3092,2
4061409,4435,2
6052749,17789,4
17000874,1674,1
22477029,1321,18
4659312,8144,3
1993312,8143,1
14470139,8144,6
21162647,12370,2
20128068,8815,2
12669417,8144,1
8571066,6858,1
21341878,4725,1
20123593,15047,2
10994029,11931,8
2553415,12370,2
19900046,10099,2
3826266,3309,2
14469017,18258,1
825414,6494,1
6493640,5027,2
20294856,10010,1
6659464,12370,2
21426455,12370,3
20176091,10062,12
20360898,9893,2
19085099,16997,2
21278989,6628,7
7001945,3651,17
2792703,19656,8
13424288,17383,2
19448528,12370,6
13654626,12370,1
18157114,1233,10
17359263,18265,1
59744,17943,2
4095829,19501,1
4636188,18265,8
20932127,3651,2
15574238,19627,1
16424235,9618,2
12282646,10656,10
14227071,12370,3
3050811,13881,4
21047351,11036,2
14687163,10991,1
7342991,17020,1
13647767,2135,2
21166223,10265,2
4997607,16205,2
20602749,18265,4
8228464,10746,11
1389239,4516,6
22254948,19656,4
16695021,3304,1
14245097,18253,1
8811102,18102,3
14733064,3190,12
14597706,12034,1
14000621,13087,1
3510778,1233,4
10874351,11772,1
18741400,915,2
13182223,17568,5
3355474,11447,1
1861724,18253,2
483755,18830,6
1996757,16659,1
3017285,17383,2
13896119,13087,1
16547207,13087,23
18873555,8714,16
17947041,18943,10
12715954,9329,2
16192824,10746,1
16424312,7047,2
10543618,8144,6
1332455,12899,1
22674141,6494,2
531906,7928,1
12738402,11881,32
5909629,9516,2
20826075,5782,1
6082674,12370,1
10642913,9385,8
16900274,16854,56
11593989,4169,2
12720004,4516,1
22553933,14991,5
18394008,8144,8
18206643,19656,20
13530609,19245,5
22098825,10746,3
4427101,13087,1
13422386,18265,4
12955155,10746,1
2893108,12899,6
9947319,3651,10
1779677,3304,2
22137507,17562,1
3477610,12370,1
8906514,19466,8
22925391,4516,2
17834478,12370,2
13766954,10594,2
22470512,11886,2
6851270,18265,3
22210368,1233,2
16804910,14118,1
22717100,3561,8
11838078,12370,2
4648992,17020,2
21049510,7378,4
15206718,4628,1
17166144,12899,2
14112896,17596,1
6155564,19089,2
10310577,8510,12
1162828,7759,5
18858247,6516,2
6402113,11772,9
14350908,19074,7
4980400,10071,1
19443764,16366,1
2486120,6012,2
13190890,8714,2
1737118,12519,20
6742834,2844,2
17584713,10287,1
9024761,3651,72
14689045,10985,32
19243212,10746,6
20146314,4309,1
5675036,19656,8
14687837,5166,4
20341152,14190,2
8908870,12370,1
1897194,1674,2
3355474,10641,12
8923867,18265,16
17980279,10265,1
2652436,7378,2
15155681,11881,2
15151319,2907,6
20123593,14830,2
21984000,11412,14
20879887,16441,1
2846301,12899,2
22238499,19011,1
8360464,12519,2
20123593,17134,2
9199019,4435,6
20135089,1233,13
15514443,12370,1
14111021,13103,3
2002549,5017,1
20537995,19089,2
9761499,18265,5
6299367,19501,6
3036404,12372,7
18303240,12581,2
16006903,13087,6
19557962,13087,4
20025160,17385,2
33599,10231,12
10071247,9787,2
12031699,17140,4
20503048,4287,2
2211637,8144,2
5463526,18690,2
4112,10594,8
12996255,3309,2
5556324,16854,2
20357880,11665,1
22117188,10256,14
19377418,17134,1
8682505,8433,1
8444468,10746,17
3701224,6856,1
603180,10746,6
19220841,19656,2
12720004,4701,4
13585,3151,2
3252393,10641,14
13551573,8144,30
17584713,9329,1
4320364,1345,6
19463498,18265,1
13542949,18265,7
4343773,1344,1
3751578,12764,4
7890069,18690,2
4775243,3651,2
9718163,12370,5
20123593,8751,44
3009633,18690,9
469262,18265,18
13725921,10746,6
1975416,10516,2
10318445,197,3
20123593,16957,6
14610094,17385,2
3951183,1674,1
5958727,8303,1
8836459,18265,1
11014346,16753,2
2904849,11000,6
2440560,10442,1
22327226,6858,2
3825241,8005,1
3712118,1674,2
17258300,10071,2
8940002,13087,1
18309350,4341,9
7907887,14867,30
4714651,11933,10
9199019,6541,1
16189152,12518,4
7519250,12222,3
3036404,3651,1
723473,3303,2
4512527,11881,8
20123593,7914,16
13423255,12899,4
5719187,8510,1
5795274,6858,44
16728300,4319,4
7029232,3304,1
18293755,10641,4
8923867,17020,6
12847219,12899,4
9483496,11995,1
23059431,3309,4
20968158,18853,3
8701420,19089,2
835380,7990,1
10683753,17140,14
6055533,12370,1
2214608,12899,1
14256581,18853,2
10999414,8023,4
16237723,4169,1
9611240,17943,6
2342604,10265,8
3896779,11772,1
7441215,8144,2
14850008,5923,1
1301604,12346,1
22794729,3651,4
1736542,10991,1
21775904,18853,5
13070092,18253,1
3405851,10594,2
20123593,17596,4
3936204,6012,1
10791131,16366,3
14506165,18265,1
6098554,6856,2
20357880,10272,1
16694774,11933,4
10295327,12968,1
12257296,9843,4
3239595,8714,4
20588386,10594,2
1391343,6012,2
13101235,5596,1
15154971,7990,1
19320362,13987,13
1279223,8144,16
9151543,12519,18
19100072,18265,19
19932430,16868,6
12720004,18265,34
20123593,6747,28
15536084,2156,4
13647767,13901,2
7295531,915,35
8444439,11039,2
18331656,14202,4
5095536,12780,6
6828706,18148,44
14227071,18265,9
20931808,17070,1
10119076,8144,11
1745420,6856,1
19792852,12137,1
13183445,3651,3
15874067,10594,1
7405981,18850,4
20355838,14991,1
13241110,10641,4
23056590,8144,36
8724798,5922,1
234910,10062,3
20832260,10746,74
19085099,10108,3
1984089,3309,15
18300839,12842,1
1855010,8144,2
1282448,11772,4
17118013,7378,7
3019997,8144,2
16676515,10447,4
3590702,5108,1
12726395,7712,37
1539931,4516,1
17142836,5645,4
14013853,4461,6
4860069,13087,3
12262706,18689,2
13454892,12420,1
22836380,8144,50
20255982,10099,5
2933538,12899,1
12127416,5600,2
10294139,8974,1
6846109,11196,1
10131318,12899,1
20123593,4251,58
2828533,10594,6
9187016,9495,2
3747366,9329,1
18781235,12899,1
10462624,16653,1
19084043,10181,7
6173074,12370,1
7452683,6856,1
12277982,4161,1
3736954,9618,8
16193758,18853,58
10878421,7354,2
18624139,9813,2
17588553,3651,9
16237723,17020,2
1298795,12370,2
12976900,10746,9
9884200,6482,2
136381,8714,4
14959565,12370,1
14622149,17070,1
7755981,19419,2
3759306,3092,2
15623185,18265,22
15362191,11881,2
7884157,11772,11
5702642,9618,12
18870987,12370,1
5103307,19855,1
6136667,18253,1
22217064,9495,1
19220841,8023,2
3896779,11933,2
15289360,5472,5
22783226,15506,5
6261091,19040,1
15201074,5923,16
4399394,10275,10
15986009,18982,6
6019261,1233,2
7216706,11039,10
6945257,8144,60
20638526,18253,3
11101565,10593,1
6949027,18844,3
5890588,8714,1
3717376,2543,4
16224000,5923,31
2678698,17562,2
6194112,8759,4
21498859,915,2
1657338,11772,4
15810481,12370,1
20586451,10656,5
13915354,19040,7
2782184,12984,1
20123593,17166,10
12145428,16804,2
7654920,10279,4
13200729,6494,1
17238128,10746,67
481138,12899,2
20016270,369,2
17811564,5979,4
3355474,11196,2
16197050,6185,1
18208814,10640,2
16080657,12899,3
4636188,17596,2
3878407,1379,6
6605368,19656,2
1282448,6012,4
8927598,11772,5
21207909,17562,4
12738937,5075,5
16193178,19089,3
15614199,7378,8
9149397,18853,2
12720004,12675,2
19317535,17262,4
10547930,18853,1
3472344,12899,2
15267861,8144,2
6386743,6252,4
18741760,12433,1
4862088,7155,12
13107823,11019,1
12720004,17489,2
20123593,19416,4
4327514,10746,31
21772680,18265,16
19896101,6437,1
2480318,17943,3
10988379,18102,2
14465536,4341,7
1438521,6482,12
22616456,7229,1
21060429,11880,2
17980279,9835,2
3712957,14979,2
22917020,12370,1
2316884,12346,1
15400372,18265,1
19938274,11447,1
1402621,7702,2
11593704,17264,2
10874351,18265,8
10547930,17445,2
14678523,10746,2
16189152,12550,1
20733766,6858,40
20742226,7914,1
20123593,11177,6
22561616,12370,1
16821744,9385,2
1326049,10404,8
13423255,197,2
1984089,15977,4
19828643,11772,1
20968158,19089,2
19445391,18265,2
16089839,12899,8
1079057,12910,1
4298655,17568,1
2905220,8303,4
8116998,9258,1
3966250,4892,1
7095420,12899,2
20123593,9495,8
20968158,19230,7
8335789,5923,1
7510950,4516,2
722814,19656,12
5263496,11036,2
241651,7814,19
22798403,6185,2
14118800,9516,3
12394146,1674,1
4642243,18265,2
9785553,19089,2
17701105,17842,2
22350543,10746,26
22217064,9258,14
16010900,16366,1
11224661,7378,1
13191763,12370,1
20123593,4609,8
3137426,197,4
2091032,2044,4
12613135,17562,6
2113994,17761,3
4052611,2787,2
15314289,12370,1
15328032,16814,4
583045,10746,10
16237723,3524,2
8692980,18853,12
15962202,11412,10
14112896,13087,1
8953894,12334,3
8955499,17624,2
15514443,2927,7
8601486,7847,1
8498474,19627,1
22684532,12349,1
11009602,16744,1
19913835,8418,2
3729210,10593,2
12205128,8144,1
14240599,18265,4
11003169,18198,2
8451196,19089,2
9520728,12899,1
125216,4516,12
1391881,6482,8
12372761,12370,3
8925574,17489,7
20726195,10302,8
14367973,8144,4
4630303,8303,12
150314,16205,1
20825531,10404,16
13218033,8144,11
20025160,17620,2
16487273,8303,1
15171394,19656,6
20123593,14463,2
16457901,17568,1
259124,16366,1
12761653,2638,2
8792518,9893,2
3936355,10447,1
8811102,18265,19
6618852,12899,2
17287411,3651,2
1192065,11412,1
20472470,6628,5
125216,17071,8
18277726,11880,3
12183592,11881,6
21095392,10746,2
23015773,11758,2
9274831,12984,1
11564029,10641,2
1605824,18154,3
13530551,10442,2
16189152,5391,4
11568109,5372,1
3586295,10746,126
822381,8815,1
10547109,12899,3
19210091,18265,4
6826280,6747,2
6868117,18265,2
12156487,1047,37
6015580,1220,6
2821126,19089,4
9483496,11772,15
20936884,13701,1
16209708,13893,4
12498058,1344,2
15667816,7378,2
3933581,18943,13
17000874,17568,1
8563721,10746,130
4174896,16366,2
16539085,1344,32
5240857,13087,1
13651154,12495,1
3503288,7953,2
11522484,10594,2
1010424,12899,1
19232039,17489,1
15077846,18853,5
16555476,7354,11
20123593,18833,4
15740456,18265,8
2314066,19656,2
1175,2543,6
15528803,18265,28
11966374,13496,1
13298803,12477,1
6826567,11881,4
6526541,12432,1
11832476,8302,3
9730554,18265,21
11624720,18853,1
6522060,12370,1
12248856,8303,4
7543091,12748,1
16118710,18265,4
4851755,4139,2
16275493,7378,1
1196482,6482,2
20936884,6595,3
13193572,6349,4
22012013,4516,6
17141551,10746,9
21758432,16868,4
4297967,16150,2
21538827,5923,1
6278851,10275,1
20610821,11772,4
19909266,10302,4
3477610,19266,3
23046839,6444,3
18398468,17673,4
5673143,17803,4
18547706,6858,2
16209474,9843,1
3835674,11933,2
3862348,4374,1
1751754,11881,1
6039778,10746,4
18371820,1233,2
21637286,11772,2
6960955,16854,5
18984624,18253,1
2211637,18853,1
10683753,16856,3
1984688,8367,1
1994348,12899,1
533884,13163,1
7654920,10746,1
4860069,16808,1
4175103,10231,2
22499456,12973,5
18431780,5108,24
11725602,19022,1
20123593,9329,72
2083548,2638,2
20932127,18853,1
20123593,11206,1
8966931,17646,2
18842178,8144,1
18193103,17562,4
14671002,12899,1
14590570,3651,2
9296399,1127,4
701666,4628,1
22227676,11019,15
11808781,18265,5
11843349,3651,2
12737986,3092,11
4286694,1233,6
7441215,7178,4
20011861,3238,4
1087887,18265,2
7881341,11772,2
2553415,3561,4
5088869,10999,4
8332405,4628,1
9840685,6012,194
22553933,6444,2
17584713,10279,4
13070092,1127,2
2083548,2739,8
11951911,16463,1
3313086,10746,12
19084636,11447,13
3701656,12462,1
22002019,3651,6
10788629,18844,6
3933883,6747,5
10646863,8144,2
12720004,2844,1
14257225,18253,1
148297,12889,1
9956643,6012,1
1907510,10639,2
569184,12334,2
8098043,10746,7
16424235,9516,2
22505924,5029,1
8677121,11176,1
20254045,11176,3
18410587,12370,1
20490,10641,7
21861962,8303,2
16189152,8990,2
6256648,16366,1
14085115,13093,7
11487682,18265,3
5845349,4892,1
21046847,18853,4
8384705,12899,2
2222349,18265,16
583698,8143,1
237943,1084,4
6202291,18265,11
16823982,17020,9
6249798,11772,1
10418677,8990,5
18756563,10746,29
3305659,7155,2
16710230,12899,1
2001841,16744,1
15730089,6509,4
6958474,11447,1
3036404,8303,1
20357880,9385,1
10527789,11772,2
1642162,4516,5
11678086,15732,1
21796964,10447,3
17980279,9893,2
7997360,303,32
3355474,11412,2
18546205,2575,1
5098813,18265,39
12643812,16899,2
21795442,3092,2
7763329,4287,2
2438001,11772,12
5831484,18265,1
3936355,8951,2
22923333,10302,3
22553933,18828,2
9137961,10181,1
20817708,13912,4
3482077,5494,3
13193572,16003,1
7413626,8759,2
19835990,13028,1
14143317,18265,15
10050676,12899,1
5916473,3238,2
16103352,7354,6
17606589,18690,2
16305574,7378,2
467421,3651,4
4052997,11019,12
14987010,16366,1
1515732,8510,5
2435802,8144,8
17701105,10746,2
8562616,11412,1
10533507,7378,28
3394403,19011,4
2908361,3651,19
10758493,19656,11
12877497,18853,2
11549127,18844,2
2670323,10231,12
20011904,3309,8
14115439,4892,1
2440027,8354,1
15851404,19656,28
19926546,12889,1
3029518,18265,53
19894777,11880,1
16090099,17020,2
4963191,9893,2
20858438,18265,15
10132260,3304,1
19085099,10181,10
16424312,10442,4
18678207,8510,10
6608219,18102,1
22684532,6842,4
18774571,2995,4
16575555,18102,1
2663738,12899,1
12725978,12910,1
14920575,19089,2
22711908,10746,38
12490113,19656,6
2893108,7155,2
9985865,8303,6
1507942,2995,2
3034311,11447,9
6784527,1344,1
20638526,18265,56
20586451,1598,2
18624139,18911,1
6709040,105,3
12374273,7378,4
5804628,8990,7
6741599,8759,16
9368113,10746,3
7675474,3651,6
4653146,1548,8
19585787,6125,2
8798200,3651,36
9138715,10746,53
9720034,8004,7
15986009,19089,7
6824756,11342,15
5457837,7378,2
6620313,11881,8
7602650,11447,2
13908910,3309,4
5436863,5923,2
10988595,18253,1
13922637,12899,2
22599577,1012,11
7082569,9843,6
16193178,9618,6
14022911,17803,4
20123593,3524,20
15865110,14464,6
8058422,11886,2
18779067,11039,6
14733300,12370,1
15566575,6846,8
20123593,15475,4
7644125,12370,1
11458287,12222,1
15643891,12005,2
18756563,12606,1
18394008,15065,15
11830697,2621,1
3596538,8303,1
18641131,12726,1
16811527,12910,1
16728300,18260,2
3241890,3651,9
1048645,10746,24
19100072,11036,3
7208856,8510,3
16080657,1233,4
20732635,8144,2
17238128,2122,1
2001841,6856,1
17394322,10746,2
15647193,17568,1
3165308,10641,1
8915660,3131,12
3482077,12433,1
2779500,2543,14
3062251,8344,1
8058422,10746,1
722814,19653,2
15958509,3651,2
3395689,8908,2
6531060,3651,17
8912616,11880,1
17238260,6858,14
1283671,12370,1
21435757,12828,1
23015773,10272,10
5795274,7378,46
11453905,4892,2
22442216,16899,8
3482077,6012,6
21166223,1220,4
7899206,12967,1
1053219,8112,6
6826280,19656,4
15614609,18265,2
12687530,10746,2
6846109,11412,2
6256648,6858,46
15204262,913,1
3498210,12899,2
18440295,8347,7
9709660,5370,2
12159611,12370,2
15190589,12918,1
16547907,8023,1
18883441,18265,5
2129596,12370,2
4112,10746,8
11012373,16744,1
8682505,19416,1
18318589,8510,4
7180561,17863,2
21286165,11036,4
10387214,6846,1
21525659,12432,1
10874351,12565,2
7341766,18265,2
5561790,8144,42
20123593,11196,20
8702665,12370,1
14733300,4435,16
22217064,8951,1
17584713,9399,6
12154898,7792,1
20123593,5039,4
19492859,10265,4
10303399,16808,6
5332531,10746,3
20123593,5694,2
11946185,431,2
9830777,4415,2
13647767,18850,2
10983977,3309,6
617267,17189,1
20726195,17562,18
11510601,6858,2
17237741,6012,2
2925053,6858,8
13430691,18688,1
2670323,10265,22
11701950,10746,26
6275384,7814,1
10883373,19032,1
16424235,10288,1
16677874,11886,1
4996934,7378,5
19453437,4283,1
15421297,18102,1
21982554,11412,1
5804695,14202,2
13693537,11931,11
22396222,18265,3
21512723,915,1
21907144,19656,10
17268507,12081,1
21796964,12370,1
1332607,10746,1
14376557,13125,1
4862093,10256,2
5288108,197,2
22677999,6856,1
10580256,16979,2
2783273,10265,14
6024262,16776,4
2370265,11412,2
4112,10641,6
13469208,12370,1
6039778,10265,4
8560088,12332,1
617267,18265,1
7067143,17431,11
4636188,1379,8
15548134,17624,5
20123593,17489,58
22493228,3651,2
5804695,12370,1
14590570,12899,2
19901899,9385,1
1280276,11039,2
16428123,17562,4
20066275,16957,9
11272268,19409,1
1273177,16357,1
15562180,16686,1
7061643,18265,115
14590570,12370,4
2386291,10419,2
11332319,17189,1
18303240,12613,2
16674596,10746,2
1178286,17596,5
9024761,12899,4
18636706,18265,11
22698259,3651,1
9492929,10419,1
18331656,1674,4
9492929,13087,6
9967068,17568,3
16546259,4516,24
2905220,19074,8
7662567,10265,10
10551675,431,2
13783784,18863,3
6870739,8311,1
2345550,10746,16
16552578,12899,1
11222505,11021,1
22553933,19230,1
20709136,18265,1
11217263,19656,1
10881941,12370,1
18289742,17562,6
18867345,18895,1
7652330,3651,6
7672691,18265,7
2437327,4219,2
22445101,2844,9
10308426,11021,2
4860069,19633,1
3472344,10594,7
10648862,5848,2
23036282,11000,1
14013853,16424,1
12720004,5075,4
12173895,5108,2
5437817,6858,2
11777531,19655,1
2317049,11772,4
13183445,18265,14
7949171,5782,7
7089798,12675,6
22128411,10594,2
14731331,12899,1
18316921,10594,1
20835593,13087,1
6247643,4516,2
1751125,7759,2
2805843,12519,14
7178702,12012,2
1195937,8144,3
12296768,19011,1
18159022,10108,16
2223850,3303,1
15497696,12370,1
20268640,18265,1
13298803,6381,4
4630405,18690,1
20169746,16686,1
6377605,9787,3
18165836,8815,2
5428805,18265,1
14576529,19805,1
4892025,12840,2
5576380,4892,2
11022860,5391,3
3701224,18265,36
11985398,10099,3
18303240,12606,17
13690513,3303,4
2557696,6858,30
605493,9516,17
1623216,10746,4
19953931,7378,1
6712961,17385,5
15190589,10544,2
6048219,5708,12
2674882,18690,4
21900857,18253,1
17473489,8303,1
19894777,12519,1
4439055,18253,3
3488175,9893,2
19239286,11881,2
10532790,8144,2
4321066,12973,1
10878421,11447,3
2472383,12726,3
6015580,3190,12
8332405,3309,1
19117806,3651,2
4283251,10746,20
822381,16490,1
8955499,17489,58
18980619,3651,9
2931626,17562,4
16548670,13458,1
1557767,7378,8
23018147,18258,8
1978664,2739,3
15892870,1728,2
21677771,19230,6
18394008,8759,1
9306932,16366,1
14806615,18265,55
10732912,18265,4
17965842,17562,2
14903986,7982,4
3482077,5029,1
12608583,17562,4
5131436,10265,15
4435441,16366,1
19894777,16411,2
9423427,11000,2
18756563,12619,4
7431106,17020,2
6618852,18853,4
17057667,8144,6
22553933,10265,6
16664265,16366,3
18042935,10594,2
22269479,10746,12
11471393,6252,50
19915207,4169,1
2316884,10265,58
2796626,19656,2
15842841,8665,2
12040302,12910,1
5700971,12370,3
13313936,8815,1
7652330,12005,32
4293037,7155,18
21538493,18265,4
6478201,4516,17
16238383,12370,1
13585,1548,2
10768373,11566,2
21330369,13396,1
14733300,4287,2
1536885,8144,4
18400342,1220,2
3936355,7310,24
22209609,4309,8
2317761,11881,58
6603589,17803,1
5328796,19805,12
14227071,4516,1
12032907,12899,5
3877466,19656,2
19220841,6858,2
21770093,6858,10
17614413,6320,12
16490346,11931,3
13708075,3651,8
20123593,15444,68
13417258,16366,1
17596649,12370,2
2856462,18265,3
11915372,11021,8
9963187,8144,8
3707246,13396,5
20415865,3651,4
6863098,6012,6
12024698,8815,5
16322332,18265,28
10417841,6858,2
19968728,11880,1
7769233,1233,1
961059,18265,2
8562616,4,1
7216706,9516,2
